tgl_publish,judul,link
"2019-10-25 13:37:00","Website Resmi Pemko Banda Aceh Kini Hadir dalam Bentuk Aplikasi Mobile",https://infopublik.id/kategori/nusantara/382359/website-resmi-pemko-banda-aceh-kini-hadir-dalam-bentuk-aplikasi-mobile
"2019-10-25 19:46:00","Kemkominfo dan Pemprov Kepulauan Bangka Belitung Gelar Pertemuan Bakohumas",https://infopublik.id/kategori/nusantara/382439/kemkominfo-dan-pemprov-kepulauan-bangka-belitung-gelar-pertemuan-bakohumas
"2019-10-26 05:05:00","Aceh Timur Kembali Raih Juara Umum Hari Aksara Internasional Tingkat Provinsi Aceh Tahun 2019",https://infopublik.id/kategori/nusantara/382475/aceh-timur-kembali-raih-juara-umum-hari-aksara-internasional-tingkat-provinsi-aceh-tahun-2019
"2019-10-26 05:21:00","Unsyiah Kumpulkan Akademisi Dunia Bahas Isu Pertanian",https://infopublik.id/kategori/nusantara/382473/unsyiah-kumpulkan-akademisi-dunia-bahas-isu-pertanian
"2019-10-26 05:49:00","Pemerintah Aceh Dukung Perusahaan Penjamin Kredit Daerah",https://infopublik.id/kategori/nusantara/382470/pemerintah-aceh-dukung-perusahaan-penjamin-kredit-daerah
"2019-10-28 04:55:00","Wali Kota Sambut Kunjungan Deputy Chair Commission of Perth di Stand Pameran Banda Aceh",https://infopublik.id/kategori/nusantara/382666/wali-kota-sambut-kunjungan-deputy-chair-commission-of-perth-di-stand-pameran-banda-aceh
"2019-10-28 04:59:00"," Aminullah Promosi Wisata Banda Aceh di Perth Australia",https://infopublik.id/kategori/nusantara/382665/aminullah-promosi-wisata-banda-aceh-di-perth-australia
"2019-10-28 05:06:00","Razia Syariat Tiap Malam Minggu, Aminullah Apresiasi Gebrakan Camat",https://infopublik.id/kategori/nusantara/382664/razia-syariat-tiap-malam-minggu-aminullah-apresiasi-gebrakan-camat
"2019-10-28 05:13:00","Sekda Tinjau Penerapan Gerakan Bersih, Rapi, Estetis, dan Hijau di Museum Aceh",https://infopublik.id/kategori/nusantara/382663/sekda-tinjau-penerapan-gerakan-bersih-rapi-estetis-dan-hijau-di-museum-aceh
"2019-10-28 05:40:00","Gerakan BEREH Jadi Inspirasi Pegawai di Kuta Baro",https://infopublik.id/kategori/nusantara/382660/gerakan-bereh-jadi-inspirasi-pegawai-di-kuta-baro
"2019-10-29 13:21:00","Pemuda Berkarakter Tangguh Wujudkan Cita-cita Bangsa",https://infopublik.id/kategori/nusantara/383022/pemuda-berkarakter-tangguh-wujudkan-cita-cita-bangsa
"2019-10-29 15:55:00","Pemerintah Aceh Gelar Deklarasi Damai dan Tabligh Akbar",https://infopublik.id/kategori/nusantara/383126/pemerintah-aceh-gelar-deklarasi-damai-dan-tabligh-akbar
"2019-10-29 15:58:00","Aminullah: Jadilah Pemuda Idola",https://infopublik.id/kategori/nusantara/383128/aminullah-jadilah-pemuda-idola
"2019-10-29 16:47:00","Aminullah: Pemuda Banda Aceh Semakin Mantap",https://infopublik.id/kategori/nusantara/383134/aminullah-pemuda-banda-aceh-semakin-mantap
"2019-10-29 16:52:00","Plt Gubernur Ajak Pemuda Aceh Perkuat Perdamaian",https://infopublik.id/kategori/nusantara/383133/plt-gubernur-ajak-pemuda-aceh-perkuat-perdamaian
"2019-10-29 17:01:00","Fasilitator Kotaku dan Dinas Perkim Gelar Lomba Mural",https://infopublik.id/kategori/nusantara/383136/fasilitator-kotaku-dan-dinas-perkim-gelar-lomba-mural
"2019-10-29 17:14:00","Tahun Ini Kabupaten Pidie Terima 404 CPNS",https://infopublik.id/kategori/nusantara/383142/tahun-ini-kabupaten-pidie-terima-404-cpns
"2019-10-30 06:21:00","Penerimaan CPNS Tahun Ini, Sabang Prioritaskan Putra Daerah",https://infopublik.id/kategori/nusantara/383213/penerimaan-cpns-tahun-ini-sabang-prioritaskan-putra-daerah
"2019-10-30 06:26:00","Kemah Pemuda Jadi Agenda Tahunan Aceh Besar",https://infopublik.id/kategori/nusantara/383212/kemah-pemuda-jadi-agenda-tahunan-aceh-besar
"2019-10-30 06:30:00","Dinas Pendidikan Aceh Latihan Guru SD dan SMP Kelola Website",https://infopublik.id/kategori/nusantara/383215/dinas-pendidikan-aceh-latihan-guru-sd-dan-smp-kelola-website
"2019-10-30 08:37:00","100 Kursi Roda dari Pemerintah Aceh Untuk Anak Berkebutuhan Khusus",https://infopublik.id/kategori/nusantara/383210/100-kursi-roda-dari-pemerintah-aceh-untuk-anak-berkebutuhan-khusus
"2019-11-01 07:33:00","Kepala BNPT Ajak Mahasiswa Unsyiah Tangkal Radikalisme",https://infopublik.id/kategori/nusantara/384000/kepala-bnpt-ajak-mahasiswa-unsyiah-tangkal-radikalisme
"2019-11-01 07:39:00","Sikapi Cuaca Ekstrem, Plt Gubernur Aceh Intruksikan Siaga Bencana",https://infopublik.id/kategori/nusantara/383999/sikapi-cuaca-ekstrem-plt-gubernur-aceh-intruksikan-siaga-bencana
"2019-11-01 07:45:00","Ruang Bermain Anak Hutan Kota Tibang Diusulkan Jadi RBRA",https://infopublik.id/kategori/nusantara/383998/ruang-bermain-anak-hutan-kota-tibang-diusulkan-jadi-rbra
"2019-11-01 07:47:00","PNS Diharapkan Jadi Teladan Masyarakat",https://infopublik.id/kategori/nusantara/383997/pns-diharapkan-jadi-teladan-masyarakat
"2019-11-01 07:50:00","Wali Kota Minta Persiraja Fokus Lolos ke Liga 1",https://infopublik.id/kategori/nusantara/383996/wali-kota-minta-persiraja-fokus-lolos-ke-liga-1
"2019-11-01 07:56:00","1.370 Anak Meriahkan FASI Tingkat Kota Banda Aceh Tahun 2019",https://infopublik.id/kategori/nusantara/383995/1-370-anak-meriahkan-fasi-tingkat-kota-banda-aceh-tahun-2019
"2019-11-01 08:38:00","Geliat LKMS Mahirah Muamalah di Economic Leadership Forum",https://infopublik.id/kategori/nusantara/383990/geliat-lkms-mahirah-muamalah-di-economic-leadership-forum
"2019-11-01 08:41:00","Kiat Pemko Tingkatkan PAD Terkuak di ""Wali Kota Menjawab""",https://infopublik.id/kategori/nusantara/383991/kiat-pemko-tingkatkan-pad-terkuak-di-wali-kota-menjawab
"2019-11-01 08:45:00","Pemko Gandeng GENPPARI Promosi Wisata Banda Aceh",https://infopublik.id/kategori/nusantara/383992/pemko-gandeng-genppari-promosi-wisata-banda-aceh
"2019-11-01 08:48:00","Tahun 2020, ""Gampong Sehat Gemilang"" Diikuti Seluruh Desa",https://infopublik.id/kategori/nusantara/383993/tahun-2020-gampong-sehat-gemilang-diikuti-seluruh-desa
"2019-11-01 08:50:00","Aminullah Undang RK Kuliah Umum di Banda Aceh",https://infopublik.id/kategori/nusantara/383994/aminullah-undang-rk-kuliah-umum-di-banda-aceh
"2019-11-01 09:19:00","PKK Banda Aceh Juara Harapan 3 di Lomba Cipta Menu B2SA Nasional",https://infopublik.id/kategori/nusantara/384102/pkk-banda-aceh-juara-harapan-3-di-lomba-cipta-menu-b2sa-nasional
"2019-11-01 09:24:00","Diikuti 684 Atlet,  Gala Desa Aceh Resmi Dimulai ",https://infopublik.id/kategori/nusantara/384101/diikuti-684-atlet-gala-desa-aceh-resmi-dimulai
"2019-11-01 11:08:00","Aminullah Laporkan Kemajuan Banda Aceh Menuju Smart City",https://infopublik.id/kategori/nusantara/384662/aminullah-laporkan-kemajuan-banda-aceh-menuju-smart-city
"2019-11-01 12:08:00","Pengurus GOPTKI Aceh Barat Daya Dilantik",https://infopublik.id/kategori/nusantara/384928/pengurus-goptki-aceh-barat-daya-dilantik
